borrower_id,loans,total_outstanding,max_days_past_due,last_report
afb401c1623f899b22ac7a0b60438d838a1d7394871412997abb4dc921770487,1,32740.399999999998,14,2025-07-08
b9be0fa0a019e0ca45ba0007fa87c527ba1ac80ddbd33271e3651ed5a468063b,1,32740.399999999998,13,2025-07-08
9ba5d2d3161e28b56b6b0155ca7c9fa04d7752824d905247f70081dac7d85538,1,32740.399999999998,13,2025-07-08
19c50baaaf089b13a231d83e15515580a316237a80df303fb82334bc5215a3cf,1,32740.399999999998,13,2025-07-08
070aa31d5648c39ea215dd548eeeba579916f592b6d2caca3b40e7c1c503a664,1,32740.399999999998,13,2025-07-08
96096f76b02e58d216c7445e46d61028250f85d79183bb48c5f3747ef58a9762,1,32731.589,95,2025-07-08
7971741da352426809f0d1b30faa5b66029e5bbbd7b0904f48ebcf7b511f07dc,1,32730.368,27,2025-07-08
19d8f9fa716d38b11e0efd503f227178d12b9813fee242f534606f21be0bf18b,2,32700.855,41,2025-07-08
ec8b87cdd57f756d41734c30b6a61ec7d8116e0332d47a888c1723392e245525,2,32696.609,72,2025-07-08
820cbfd936e7b2bf64af8bb8dbd3ba879e170f6cc3db6e83a6fd840b3da57599,2,32690.075,48,2025-07-08
3fcd166a36dc7f2e649c96da52a0677cc58c9e1778df207afb52870eb3405c80,1,32655.491,48,2025-07-08
84648d60d8f0f398bca326c22e7298f683a4c281e2a49f2f793459c77e71d4cc,3,32616.826,62,2025-07-08
179301b30de323aa355aa181ec604a7abd7e7371a9fd384e06b8e9d3ee4a6487,1,32604.0,14,2025-07-08
f3e4be373578526219463b92dfa8678fcd81e2cad79d0b4aa1b3ed2d1b160668,1,32604.0,14,2025-07-08
b57b83981cc3f81b3da302e09cbef2d150a481624957a81d0ea4abfbd4a32057,2,32599.6,21,2025-07-08
c072094b5870470a804fde5cacb3c29ce8a8d15175e2653b3e869c0dd665b555,1,32587.269,94,2025-07-08
5777df841907f705b2b0540c901f2cc06a4b6ac2881ec64826fb0d4ec9e75c83,3,32581.725,69,2025-07-08
2c91241da20624230889f06ae36f9b02af97550c954ad3cd36450486a79a2b3d,1,32538.143,69,2025-07-08
7aee10c04202694dbeb1af591170eaeefaaafec17b6dd9e53f7de7a0c735cac2,1,32510.291,30,2025-07-08
c257c5ab8cff326ca4546abcc55dbd2dd709ee02129a37fb9b437673113c0a5a,2,32481.757,61,2025-07-08
b59147dbd0107965ad291f6ab7c868f3db459e363122a13d96be29446ef6bb8a,1,32459.614,30,2025-06-30
0f5fdba2405444d23ecd0b86025f181ccba12227b19c17d2fc80f18b7f4cf395,1,32420.729000000003,30,2025-07-08
7678a0b0d871017c1ca7ad680416b1ce3f461e487d9295edec452a3c4b05d702,1,32393.801000000003,56,2025-07-08
996a8a7981b352b44778134a9e65cdc39c509d1c5bdee10ca52c4bb9091286b7,1,32377.576,14,2025-07-08
0cccdedcc473bb3a549ac59fa79de8abb1df5162ba7271ff8b5ad036a5759c88,1,32368.985,34,2025-07-08
d85e8db8df6a00a62ff0d5d65b6913bda5babf7026b12ef8ad6b16e2711192a5,1,32342.178,92,2025-07-08
76deea23c690375f184d8b896261deeabfc4ac46212a13e61d4d2689e4ca4f0c,4,32330.463,33,2025-07-08
b6c87392351d2be3e3bbd837f422c97f60cbc6a7499efae3f7ad9f3136e2bce6,1,32278.311999999998,55,2025-07-08
b388532c1967028f91c1eaea7b79da735a2ed57e5c31536b1e2174dc7b643b1e,1,32257.5,22,2025-07-08
3610ebc8bf43990e3b3db4a96572c076b8ccdca2e4ff95c9402c50232b8e76f3,3,32220.067,82,2025-07-08
11b887f82089728d44284c4a458d7124e6affcae9b4eeeacd1386ecddedbf487,3,32194.47,97,2025-07-08
23df02776e801046d99eb643ad6b0e47467d4709b9d4b256b50c9f1623d703dd,2,32189.850000000002,97,2025-07-08
a420fb9dfe074bd86b0ef57edcdf034c7ae1206e0dd8892f30fa100bfd1331db,1,32185.846,46,2025-07-08
a88166299a96a5e08932b66fea5dd063dea8ed170831b325ee743888b093542f,2,32168.499,76,2025-07-08
da48863880a84a0183c4ca2c202a658ed48f54ac93a71f196d65bc251a9fb2d2,1,32152.010000000002,45,2025-07-08
98199f584b2bc389c4a7a8119069d8fd160c9c4b8b74ca0fda40012c85768bc2,1,32100.111999999997,35,2025-07-08
176f9d764bc0867f40716ab9cd4f0cc8a155fcb7961254a7b788254275d04667,1,32032.0,69,2025-07-08
d28165d5500332c1d556fcfa22e62d21b54d491911008ca6325f1a2b4190d7a4,1,32023.992000000002,46,2025-07-08
297d3c014d48dcf115eb3ccff286cdbfab670b93187a5c611fd66119ee014e88,1,32000.155,95,2025-07-08
395e234659349e63ed01e5de49b18dbcb184eed282847b95d4b381ba79204e9b,1,31977.088,46,2025-07-08
f81c2cda3bb93d4d8a3d315839d4f3277998df4965ea87d90b63effd30a22cdc,1,31970.4,12,2025-07-08
f4268211f26094b50d90798890d1e7d5fdd4abfd9c1387a427f29b825c7a682f,1,31965.021,70,2025-07-08
d83a5c811292d0fc6a3c53490e3d58ca8d9b60e584d4f87d3ca84997a35f47dc,1,31939.489999999998,56,2025-07-08
27670245ac3b96fc693f59c185774e38390542472d87de5835723a5429597b48,1,31924.2,20,2025-07-08
40d0f011b76786dec752b5ff502480deaa4663340d336c6c206fa4ec090fcfc8,1,31854.537,34,2025-07-08
d7956b18b922f780667b9a43cdf9032c62ac1089feb16d064f88d65298c0e3f8,1,31843.658,69,2025-07-08
9a46630344dad0d141b72d7c514a3fd43b2f183d5f488fcb61c3dd540f599682,2,31841.787999999997,73,2025-07-08
83113e4e86ab1ce39bc4a39c4872ea2ba17266f6c09ff2315db33b5f51979fac,1,31808.699999999997,16,2025-07-08
6e8fe7443e555b03898179699e6508ad52f7aa295ef218b15730c8229665bcfd,1,31793.454,69,2025-07-08
ba209f6e9397d2db2bc5a4e21612feca2c6c195e0a7415f521a3de8b3e57f209,1,31767.120000000003,70,2025-07-08
0db29182d45eea471931b12aa86e52109f0b5c822aa4fb6a51f7c3b3dff6be49,1,31744.24,35,2025-07-08
3735d0f6facc056fe4fe47083b467510d274799399e799d41f1489cc01f6d28f,1,31735.33,56,2025-07-08
668488c2e1dc97f553c5a41ea72dad5731b72690449ff5b2cad8dabcbc1c3400,2,31730.028,28,2025-07-08
21a2c68335f581e6e25f5d95f340a3882462ef1c5dae5f6bb8dc1c9963c4dd4c,1,31729.874,30,2025-07-08
a58e995cbcb7e93ef07a923589f3357a0c12bc8d4e733280a374acf801ef26e6,8,31714.826,43,2025-07-08
504f8fe67d350536c8d0b49f0b5fb175e34cd3ae2394ab91a3e1aa02f938b200,2,31702.737,55,2025-07-08
269c29eee2ebca4d59dbc4f96070cb74b0969453466afb6b2ea7fef45a4634ee,1,31676.92,28,2025-07-08
6138444bba2e7ca1fac34eaf3187d8a34ba2c1e1fd7e713309bfa0d2bd317ebf,1,31676.92,27,2025-07-08
8e3fcba452271e098d21528fbcb0106b80d4650367308d34a9c41629444ab66a,1,31670.649999999998,67,2025-06-08
7c0e713beba9cbab0bfd91979f6575db66ec58b5fc0197b4f2c94f96dae7a667,2,31653.754,43,2025-07-08
bf21c40e57d4c8450934e81f4788aa88c5939c2a67b16fc7e968273bab8eb434,2,31632.7,57,2025-07-08
6efed43b1038cf1d2d798427a4088d78c1df54811abffaa287f33588520d9ec8,1,31602.736,71,2025-07-08
e152799286e97205e8d598253f0cf228ffe63f67e510c3e2b907165c4b5380fd,1,31589.261,69,2025-07-08
bdcb3ba49b05f50e2e59da4476ea3a4661f92ccd845a69799420c3ee52d1677d,2,31571.1,16,2025-07-08
a18354188b8a1e1baef8b7d1d5b722b6b20850748462d82e533b3eeecd73e9c9,1,31561.42,26,2025-07-08
81de18dda7f5b88e20d89d356363e53df5cc4d1a69caf1b911deba8bdcc7f810,1,31526.44,29,2025-07-08
fc1dd63351d74ae64f70e066ae38a99b903f2230fbb6d4215fc5e83a91c2ba17,2,31480.944,68,2025-07-08
1bfa2003c36c7f1f930cb1eba9c304d309c432ded38a79623e92cdac1bf9a2c9,1,31476.863,17,2025-07-08
c1113a7647ff239acd4d61bec52d42e22d20b6a8e11c9c41039dfe826a56dfc2,1,31460.0,10,2025-07-08
60288924553a236475782ffd82642045004135d322e4a6c0e0d09423019ec606,1,31453.289999999997,29,2025-07-08
c62e6ad0b512c3f8932f7d522c7248e74206e94f74f0724effd2ed452ad8f84e,3,31306.0,51,2025-07-08
67a5e3f8a25cfda6219dc7f9be3b60b27052dfbc4ad09d8d404d37052a6aea7b,1,31264.783,54,2025-07-08
12fa088560359376db035ecdde5f3e8428b5a533dc7c43113fe49ba70cd6e8be,1,31248.778,54,2025-07-08
1f506ebcd5a73f0a5f53237c8044acc634e4107efcbc06235c0f9a62ea13f19d,3,31242.64,41,2025-07-08
51a579c645ee18fc43109a82815dd93518d48c7cf4110e909f2ec0db359c3d29,1,31226.008,45,2025-07-08
dff4d1a02efaadde8a683d2a996935d4254a22617cb25f501bd8ebf823afb29e,1,31147.775999999998,38,2025-07-08
00006f0463eb81e53ec28e0a1bd7e34b5a37b37a2eddd8acc38683cd7818682a,1,31116.800000000003,33,2025-07-08
0086d876d55c3ffdcc0ea85fcaf884528838d02e0066d5c4cb2f0839e258571a,1,31002.763,67,2025-07-08
9d875e9c2cb9e71a3e5f8b67fa16ebbd10418da09e7083138beb7f61d85cf366,2,30914.18,28,2025-07-08
558e89e219775cebba64512c7ff4046a03953149b048b292c85274fdafacf976,1,30911.166,33,2025-07-08
e642361f6e4bee2c1e9751d28021a2da686b9ce680dbed55792492456c93de00,1,30907.734,44,2025-07-08
276445e12095489fd2db0b24fa07dc7944bf4ecf9f0f4c4c5faea22110ffc91a,1,30888.0,8,2025-07-08
538c3f104f8723d0bb74e3569f0033582031a4cf0c17bca9b9b82c05fb35cf17,1,30888.0,8,2025-07-08
1358175f377d0517b82eaa32f3ca43a82a5ed8cc41297f6c34daad1b6d13cc36,1,30888.0,9,2025-07-08
bf27708188bb767e65bafc40e235d8981b22c88262e318799edf89cf24227d77,1,30867.1,10,2025-07-08
bb78e7e8dfccff6ba17d6366a7db09d7457858cbe600f97783a8c74543fa69f5,2,30861.6,17,2025-07-08
f0fe9afffd4a1a56d6b4fdc7d3364779415dd21087e866a034108da19a0b58d2,1,30855.0,32,2025-07-08
d915e6363c5db9fce11bcc1bdf6c5f760cb066492977c8f0e30ade1e9b15895f,1,30819.481,52,2025-07-08
f4c31f9c963ef7c110f3b647d878370d25b1d6fea00ec66fc936b7b9de2068f5,1,30814.245,29,2025-07-08
c724f5bb0c99618c5a298e3ed9bd1d80eaf2108765e9a2acb7207f51effaf03c,1,30799.097999999998,32,2025-07-08
9c245e464b1416a28f763698f1ce9067b63901e3e495bbeef68e1b5b6ce960f5,1,30789.396,8,2025-07-08
3427a1197882ef5ea169c0975bb9d0372f3c844422af631b1a4883fd689a4995,1,30780.640000000003,36,2025-07-08
1e5d6a791778588c3125a5a83a717a0fc347243f12ba635a5cce0babfaf5a022,1,30763.413999999997,29,2025-07-08
9081e4efa9d01724a4f4640155166702387b10514230b5d7f885836fe98ef7ac,1,30724.892,97,2025-07-08
a0a190cd57d9d80623a4b183cbb6b43d3a65840083e839355c5f1d24d58eb8aa,1,30664.392000000003,23,2025-07-08
9882deb5a2ef97c175ea73ae3f232702ba8c4bab5f4531c9a6d5c4ef2beebd71,1,30595.565,88,2025-07-08
8873d5dbd07c33decc4cf61f51276c2a8fea5cffc62a15705dc4c15bec083573,2,30536.979,53,2025-07-08
4b2a0030afc45f89ebe72f03c7c4111238c1480611bf67e198c3c7906c8dfa1e,1,30507.378,67,2025-07-08
1a1febe62818ef0cbfb5fb02d992f1da909a9d4b3544ec43c9d37d52bd775c84,2,30496.399999999998,19,2025-07-08
0fa9d5ec4ad36e97d59588075979db8dc35d6d7be13e398342f6a35d466f6f91,1,30496.399999999998,28,2025-07-08
d2b04f048f3a4084b04512629627286767a4349a91d5ea530fecd825f7481af4,1,30496.399999999998,28,2025-07-08
6618df30a01e631c655c8f5ab3a1590aabecab359a56d8bb6b18a1fa0e834d2a,1,30450.948,67,2025-07-08
fe405267f982fa9879c011d0054f14ac9750a94f4bc496e05c2c796f69bf737a,2,30443.159999999996,16,2025-07-07
69cddf5b32406b52c46955c6b6203db5ad21a99052f350c4ec6aa9f4c5e9b944,2,30434.25,95,2025-07-08
0b1f1b3ab9842249ce85809b28694a51c5cac96f09c4866d519d3e4e7a85a51d,1,30430.399999999998,18,2025-07-08
f4929fcc71f24dd9bb65ade0d08d146cc401a74817bfce204ecf34edbfc680c5,2,30430.399999999998,18,2025-07-08
06c8be99a0ef5fa64857b8967f67dea0e9f0a159d6095780ef8be37257cfe18c,1,30401.8,25,2025-06-01
53a52cacf45dacccca0459181b5802a2c6508bddebc0efa6a793ab690d76bdc7,1,30401.8,25,2025-07-08
550926426d0f2f55207330ad124e19735aa17eda2b2c8448adc8a2cc8f5b359d,1,30401.8,12,2025-07-08
2d0d64a3ab6da4786581ccc7d418f3386b83fec0e9976f1bd03ca54683f03420,1,30401.8,12,2025-07-08
a995ad03c125cc477b523443dba9a1278b4f8d5c75746eac9fcb1992bffafb73,1,30401.8,12,2025-07-08
3520dcea280ea64fa4a2be831387f4097757f9fce113d77aab7931ab748c2085,1,30397.565000000002,94,2025-07-08
ba3d694d56e4e0210a21f460bbbdb9dc352bb9f8425b72cfc0db39de581a2a50,1,30323.326,53,2025-07-08
c7ca327256745e8e081c620467be00bfab0f0eb9f5b3d9d9a67799740ea16d17,4,30222.764000000003,32,2025-07-08
2e30b3cb458bd689a5886fdf3bde6539a6372b6394e8752185abbc5656dfe127,1,30203.976,13,2025-07-08
771275416cdf9efc8eeff43a003801f61e0a56d776c9f832ca1bf9e1dd38f671,1,30201.6,10,2025-07-08
72ad2836a4a857dead92ba57da3dfc41a0013a940523f83dccd34dae8b9056af,1,30201.6,8,2025-07-08
b23f1b13becf85153b9fa44d949ac7b96df865a4f5134e2e8730e763d6a46bcf,2,30171.064,13,2025-07-08
aeada38a1b6b87f7a54079f0209aefc62de19eb4fb3d7cb021b7c1c88eb3a79e,1,30129.791999999998,13,2025-07-08
8a84957b3c539f2a5cce93c1e4d646d1ce983be3333b493d885abbae18f331a1,1,30104.074,32,2025-07-08
e170dc33c4fd1edcab79c1e4d50a2ad4a17aa243944168b6a4083a15471e3b7f,1,30102.512,21,2025-07-08
4d619021b64d23ffbed1ea9f3ac187a348b9cfb1c95182c581953a3e41fc6ca9,1,30100.279000000002,87,2025-07-08
b2980c3ca28bac7e7b810137389425801343ab7861585cedf0bd07e7df47b03f,3,30090.929,29,2025-07-08
ab520a32b2e00f400c4c0b8496d86e3f65e8aa7328852a9869ae072ff10dc188,1,30069.941,54,2025-07-08
87cb5404aad3b119e93013c812d7a64205b7fbeef524c51e69ba7dee6ed8c546,2,30066.058,70,2025-07-08
1fe7569f445b9445ab1096fdf737418df1d487839913a3f0eb81843bcda3beac,3,30062.241,72,2025-07-08
819fa3a40f6bb0d55ed71d07bbcc1d61079a37bc1bc77ef5e3eb6086d0b9d0ee,3,30013.599000000002,78,2025-07-08
1356b37169d0f4dcc9f81a3e678416a81a97af9edda38c9b01bf129e77b9a02e,3,29994.008,47,2025-07-08
585f0b45b8c52b8b82476084a4ea54acfe6a192844fa9ad28ddcd537d18680f6,1,29968.279,15,2025-07-08
31811dd69d8023264e0a11b5c7cc7c0444186f024afe1632c4482493bd672d70,2,29967.629999999997,53,2025-07-08
d6926096a740f347ed2173d87885c5d2c1ff8f4234928660572f5da50deb686c,1,29947.808,43,2025-07-08
a887443b14996f19d8338cbb68a84cd33a194a51f56684ef048e61c9e7993bdf,3,29903.631999999998,38,2025-07-08
8ad5f37dbb82568358d25ed1956d0078bf00176c79681e6207663788dde0e7aa,2,29879.586,67,2025-07-08
ad31652c47a7d0f12bfc1fa6c4048b3484029edbfac30dd094990326a20ad758,2,29792.587,75,2025-07-08
419e48930939d787a5bbc4605a65496095306c0ebf21186b8726e8c61ad46855,1,29751.127999999997,28,2025-07-08
7c4b6714efbeb1158b93dc93b273ea60543090f8e14e6c1d25351d705ee3d1aa,1,29744.0,12,2025-07-08
b93f5868b66ff2dd2645c003d4622970db6dbf077904bee6cf44fee478f338aa,1,29739.644,13,2025-07-08
a60b82bd6a88a7fd0b2ae40337d0db592b8b2304af40016352ba43aef8d29c35,1,29716.016,28,2025-07-08
0aff8742a19c9029e36f5e68203f5a77ff8bb93be86875f44dc5600a379633a1,1,29715.466,28,2025-07-08
b453dba79b80e357af1d94b5cc9f5573109f870ca6846f94ad66eb92ef99eba2,1,29709.328,50,2025-07-08
8d1a5db2d4309fc534f03886d6fec02ec35a2ab65233cb82a87f817933029b49,1,29669.904,50,2025-07-08
ab93209df28cdbe504fe9b0e9efb4171de465ae0150a2b35da026644774fe2d7,1,29643.856,28,2025-07-08
1c1f903365dd4c88c605573f6a6eb9926e8e5278df343f347ab97bf6b89718e2,4,29636.299000000003,48,2025-07-08
ef4988b746ef69c69e5aa2f708d796396791fe50a9f96c1fa6edcb53c9752774,1,29577.064,36,2025-07-08
b8e20911121f4ad19a8427c20f5056007b9c3b99d54f3e6f3860ef7489ea3841,1,29577.064,36,2025-07-08
e51a6fb91d653551172ab406ca3b80c66e642328e900a4fea824d49b35165168,1,29575.7,22,2025-07-08
d20510dd12ad35a2b5ee07c9360e4dc4922aefb30358da40af9ec54006323a09,1,29574.27,51,2025-07-08
e8026df08a4072dfa01534dcf882b45eb4c89227f675a3af40d85a5ae566316f,1,29538.982,41,2025-07-08
1f78aacd39df5e4d7c99ed18e66e35198c27441526601b8b03857412d7821a1a,1,29514.419,42,2025-07-08
1c621f0ea1a52253073f1f97ab766f96a0a6313fa3d9be1d2977db97a3d16625,1,29501.813,51,2025-07-08
e982abb1c7e8c1acb5213ed8f5c0b5f6b7b2263159dc036ebe523f55b1c451a2,2,29486.82,97,2025-07-08
bf73e4ff6446b6c546e89bfed8b06cb7521becd0f6d4aca3b0a3772c96176bdb,1,29460.200000000004,13,2025-07-08
9764c0f775d6b4d113961db6cd25a3d050f37f314306f6edf790cd0f4d3bf479,1,29460.200000000004,13,2025-07-08
f755488f97a5010e65715cc9fc6a87507ac23af0102183dea020f54e03aa99dc,1,29452.5,20,2025-05-04
1da9931be28a73d735a698c3405983a7ae1a919e848288d1a89208e558b18f43,1,29444.799999999996,27,2025-07-08
1bc119a9efb1f604d39541d329d97414d95685fd8ff761247b874ae1856aa36a,1,29427.684,42,2025-07-08
ebae93d828621551dfcb6961e675e532daa1467a9b323fa2038275f313f558f5,3,29425.671,71,2025-07-08
1191ee48090d4fad6f80e334ad09591f9b27f8adbc1f0d9a9147792e40ce3c60,1,29425.088,42,2025-07-08
7c51706a39330f54358d6a6141422dc567378a55a578933f8b149ccbec5c2c3c,2,29391.901,70,2025-07-08
10ddd1ce2b4c019c6eb02d4ec9b3c22a7f8444172f6e9c99cc5f3d0314c78ed1,1,29382.452,12,2025-07-08
cf11a04b7f9d372ecfd157b0c420477279c37924bdd8e45ab9b2124719730ffd,2,29376.039,58,2025-07-08
88e5591d570295c0eb24b252abeee6c28c9eeb4dd4d394b254d0a006b9327186,1,29372.288,42,2025-07-08
f63ecd4006a8bcdac8c22872474cde783530636623cb74fa97094fdd42515c71,2,29312.767,64,2025-07-08
897d7868ccd26abe99bc5821ab3fec2a8895e090d9a56f1246681c907bcb16f8,2,29294.892,34,2025-07-08
b00f4caf19c96a8c8735bbed15696d5665a5d193faaa9bac71345e20a5ac0186,3,29286.399999999998,13,2025-07-08
6e42f1094e6d9581f9ae7f0e0e0ee050708dd117cc1a07deb3b55833e03947a2,1,29259.56,89,2025-07-08
b6cf0ab1067f774dc69115ba9418af46edce738b8c0e3b58b4b5df88e2bf7f56,1,29232.5,24,2025-07-08
67e64f6ab8a9589797cda7d19348fdec4b1fc4053e3a9cb481bbaad73dd8320f,2,29206.111,64,2025-07-08
fccd54a376c808472e9780c7803118762e73d2489c77d417a4c4d4009830d503,1,29205.0,49,2025-07-08
6634f4aaa77197c2897e49ec43e4173f7305f885f3ffc5f3654104d645f8d388,1,29117.341,63,2025-07-08
c38ad773177f2ba338ad17105fe6df5cd9ce704d858504f6355aa14c09db30aa,1,29117.341,63,2025-07-08
fa3a657a0f99aff48357a46ac92413d91ec3712aa3ae349188659c7db1b446b3,2,29055.224,36,2025-07-08
d5435d8dada51a64acdce43aaa79fa71bf1fb191f4cb3c4a7494638258c61fb8,1,29054.278000000002,49,2025-07-08
5d0de296b9329d451ab9e7b40efd66d83701f5e18aff5d2dd507f78126245241,1,29014.568,35,2025-07-08
208eb7b7fadd74397ce98b6656e196906a68959d299a0d7ff892c6cdf4342d40,1,29004.8,7,2025-04-29
4cd11782af159defb4979aacc97cd1e30f6a3265c5d0bd71b2e41ead904d2342,1,28994.493,61,2025-07-08
e99fecb7c78838c78ab07349b49d0938836eb7a46ec1b8507484bd3629b8c898,3,28980.468,43,2025-07-08
b83961043bb604d98a234385d90f55938bfca58eae04b6ab57cbbb6c410cd5be,1,28977.52,86,2025-07-08
7bcf15ddaeaaf1570893d5eec7d6c55d4c66de78e550355649f39bcf87304892,1,28965.97,51,2025-07-08
8622811ef7343bb3378a32260c5a89cc5f9a0a2a13e692d528e98d800282aab1,1,28886.0,12,2025-07-08
336f78598ae806c9b979a868590314d10b96b589b152548b64712b0f6ce31e01,1,28862.691,82,2025-07-08
4d7dc84af2e85559bf96501a645b86300c31e2e60d6dc3ea1c081e8f92157ad2,1,28755.727,83,2025-07-08
7ac17d4eb1f784d13fc90079940ce91dca17e4a0ebf6cadb5deee99f4bdcb3fd,2,28748.346,27,2025-07-08
bab0d260ae3d82b51cbb841bb2cdf10f728531dbf0a8bf0aee62329b7b09f835,1,28721.528,27,2025-07-08
ad68d44c90c627172b6d24644e403ad39f62687f0f554f18bb5880496814ab2f,1,28721.528,27,2025-07-08
afa38d68a1720d0a0400c13e8e8d726b52f50fb69ce559731fbfe582c51507b1,1,28686.415999999997,27,2025-07-08
7e75e8b98ff60bf859da21132cf5a00f4e62fa387f15221b892006443d05f312,1,28682.368,13,2025-07-08
3acf6e2f8f7b9557cb4cf78fbfdbd9ac7adb3b1f5d8147536a8f3118fa682527,1,28672.093999999997,24,2025-07-08
1d88f7777b5254c1f0ab7d1156871caad6018fb8d1c719d797ca77513a4db0a9,1,28660.631999999998,27,2025-07-08
78854ee0c4887f4c6ff087b6fb975f97be2570eac01bd53d8da86494a8413197,1,28600.0,24,2025-05-12
6ce3a8d86df8f904d42b5c712598898c73f1eb7af0bcff73966fab1f661651f7,1,28536.2,1,2025-06-12
ec29da2cad8333142b614fd506853f0c4e4888427e838ee57c29cf1985f5ce44,1,28516.576,24,2025-07-08
416e5a5db9d3936d772fc730a60265bf42da682eaf42b98eee3ba613195ff37a,1,28503.838,48,2025-07-08
756dd901d8d771ac70bf28afd114a33059fdadb7a176845f8fc67b33989c4718,1,28490.572,49,2025-07-08
f547ca38b2559d4040af5cd74d9d9915bc0810bd69cd58a4d81d366fada37d4b,1,28460.167999999998,49,2025-07-08
6df93206c1b4297b0a46c42a137c2281b1c02d0ce30e74011f9f01f7b5069d4d,1,28413.0,8,2025-07-08
9d7f65f040a840d37c3eec343e541367259012b876fad24301879d59570e633c,1,28399.877,50,2025-07-08
da8221474695ae4c9ec0bf9b2258ec895c074c0999f44a9eed71142d17d428a2,1,28393.199999999997,26,2025-07-08
be5e00251b11a4fbe99c120eefe03deccee208813234bcda73fcb963db2f6a62,2,28371.2,13,2025-07-08
1c3ea5284f4443982fcaf2019ffc687f721a99dcddf2a0a90712117ca46e91f1,2,28333.294,96,2025-07-08
cadcc3ee27dafebb70bef3232530b602f5a9d0beb009cb7bf53bea630dbad372,1,28289.800000000003,21,2025-07-08
cdcb97bd2186d07d57140a4234947741b0ec6e591a233c06122ce27b5b99c793,2,28266.007,35,2025-05-06
13bf7aa0791e60b0eacb31b14bff6bdc4ae8d2d22f9150be01e261e044ca32ea,1,28256.8,12,2025-07-08
21b036b0bc0193dcb904ad0fbcd2e9d5a05745496b15c0488022bacca28db5e1,1,28256.8,12,2025-07-08
0224c4bd7e68b0cb019e536e03a3f855ccfdc8fa1a0b0ac807b8d4de09653396,4,28210.93,74,2025-07-08
4b05054d847951d682c2b5772d7c31710a8bfaf5f50b061610f861d4d0d2a36b,2,28185.234,93,2025-07-08
8acccc1a38b4ff5a682459dfe41af1f2cc6e97bd70c79aec0935ee9d56b0a0e7,1,28180.68,61,2025-07-08
1695e7590a28512061f654fce7a9f464153165bcaeb062730f4475be3df31512,1,28148.956000000002,61,2025-07-08
d13f76952dd9ef11896ac556e799e744d467f904ffd2fabfe8615807c7e64480,1,28126.604,61,2025-07-08
15e7f0d6bab7ac820a0a3cd1c35de853e8efed842eed5e584954db1181845d67,1,28118.563,82,2025-06-26
3ceba230ff5aa4f1c144b26e5b4e17635539af455cad4b861d265568b2eceaa1,1,28063.199999999997,23,2025-07-08
cc1f55f0ef9578753021f25653233d3fd8f196055d164e1bbbcf26cb5c0b3289,1,28063.199999999997,11,2025-07-08
6e1a70a8fa1ba05181b6dfca855674ec6429c725f9b976591892f46529905886,2,27979.028,45,2025-07-08
fb87ceb077e5f07df7f0ec08027f016b9b55bc022edcd3030a96290f404fbdb2,1,27960.878,47,2025-07-08
91adbad1de3d92290ed940716efa79d94f39457a6e9fcea321c462a5926704d1,1,27944.488,15,2025-07-08
52e7f10c1401769c8b2f5e2e87e1feffb876342a0aae03eb798d0ddf25d9e157,1,27799.199999999997,27,2025-07-08
9e9be6d714366153dc56f2ee3f8c4525c9f2eebf97f96581c52adf82e562fe00,1,27752.505,85,2025-07-08
d60699265037a035091aaa417de9ff72e775e287b486924ed5d2eb6594cf259f,1,27704.050000000003,8,2025-07-08
c03d3ad9067b8a3571715a75584b4e496e13afe87f25470c6c78d4056d12568a,1,27691.928,26,2025-07-08
b72e17958ea4dc059d28c6660ca0739f512473fd67e1a39bcbdd45d0948547c3,1,27656.816,26,2025-07-08
aadc475b7b3e159f5d036fd9d0a25b59f258a11858f1c8b61db4328bc00190b9,2,27598.956,42,2025-07-08
95b0d25213efc48d0982168610bdfb709a5eac550528b91961b9f00e45543ee5,2,27593.863,46,2025-07-08
33f22212b3da58835525e0d913e47599ce1a917d37cccc5c830ed00cf73a2a56,1,27531.911,80,2025-07-08
21c492159107f540d48e551084de5d7bbe7636c5db9c45cc4021c4a95d78ccd4,3,27475.162,20,2025-07-08
49b0221afe0dead99061009e4cfed59fafa19946b36be5a604ea54d79f9581ed,1,27456.0,9,2025-07-08
a05c77d345cf44ae5f65cf8dfc4ddf8e330bdb6a62ca4276bd51bb6fce5014c0,1,27456.0,11,2025-07-08
8677dea8c9e23db3ec40dfcab350a8d07e87bb53a5ea03f1ace94ef95ca9676f,1,27445.352000000003,47,2025-07-08
6e6d38238be285fa01cb06c5836fa59844822d2d0c5e093353ea3d4fbf0bed59,2,27401.484,19,2025-07-08
f9244a06273f717fa0f549cae7edab5faaddfa171afc86e1560e9053cbb7ad84,1,27378.626,46,2025-07-08
46d83fb9945a0213165b1e94e3b5b8161be67de6f47541e169b930e4952ea887,1,27341.6,25,2025-07-08
65e30f7d691e6733921014462cadc9c7264d34f5eec3604b842ab02b339e57af,3,27341.6,39,2025-07-08
7c1e0f82232d3b1d378a5dd907febb89e87a920e9e8cc6741d7f8168fc8d1de1,1,27292.672000000002,39,2025-07-08
156bacb9fb8f88b1a3a4d9532ddcdc62ed35e4dbba5ea1bee04f175fd29f711f,2,27264.413,47,2025-07-08
e9d31c29311304915bccc37d5fc2c6a88a01d089c98356c102a415f60878a729,2,27230.346,97,2025-07-08
